molecule_chembl_id,M,N
CHEMBL1081455,1,3705
CHEMBL1081456,1,3705
CHEMBL1081457,1,3705
CHEMBL1081458,1,3705
CHEMBL1081459,1,3705
CHEMBL108146,1,3705
CHEMBL1081463,1,3705
CHEMBL1081464,1,3705
CHEMBL1081468,3,3705
CHEMBL1081469,1,3705
CHEMBL1081470,1,3705
CHEMBL1081471,2,3705
CHEMBL1081473,1,3705
CHEMBL1081476,1,3705
CHEMBL1081477,1,3705
CHEMBL1081479,1,3705
CHEMBL1081480,1,3705
CHEMBL1081482,2,3705
CHEMBL1081483,1,3705
CHEMBL1081484,2,3705
CHEMBL1081485,4,3705
CHEMBL1081486,1,3705
CHEMBL1081487,2,3705
CHEMBL1081488,2,3705
CHEMBL1081489,2,3705
CHEMBL1081490,2,3705
CHEMBL1081491,2,3705
CHEMBL1081498,1,3705
CHEMBL1081504,2,3705
CHEMBL1081505,3,3705
CHEMBL1081508,1,3705
CHEMBL1081509,7,3705
CHEMBL108151,2,3705
CHEMBL1081510,1,3705
CHEMBL1081514,1,3705
CHEMBL1081515,1,3705
CHEMBL1081533,1,3705
CHEMBL1081534,1,3705
CHEMBL1081535,1,3705
CHEMBL1081536,1,3705
CHEMBL1081537,2,3705
CHEMBL1081538,1,3705
CHEMBL1081540,1,3705
CHEMBL1081541,3,3705
CHEMBL1081544,1,3705
CHEMBL1081545,1,3705
CHEMBL1081546,2,3705
CHEMBL1081555,1,3705
CHEMBL1081556,2,3705
CHEMBL1081559,1,3705
CHEMBL1081560,1,3705
CHEMBL1081561,1,3705
CHEMBL1081568,1,3705
CHEMBL108157,2,3705
CHEMBL1081573,1,3705
CHEMBL1081577,1,3705
CHEMBL108158,1,3705
CHEMBL1081580,2,3705
CHEMBL1081587,3,3705
CHEMBL1081591,1,3705
CHEMBL108160,3,3705
CHEMBL1081600,1,3705
CHEMBL1081601,1,3705
CHEMBL1081602,1,3705
CHEMBL1081607,1,3705
CHEMBL1081608,3,3705
CHEMBL1081609,1,3705
CHEMBL1081610,1,3705
CHEMBL1081611,1,3705
CHEMBL1081612,1,3705
CHEMBL1081616,2,3705
CHEMBL1081617,2,3705
CHEMBL1081622,1,3705
CHEMBL1081623,1,3705
CHEMBL1081624,2,3705
CHEMBL1081625,1,3705
CHEMBL1081626,1,3705
CHEMBL1081627,1,3705
CHEMBL1081628,2,3705
CHEMBL1081629,2,3705
CHEMBL108163,4,3705
CHEMBL1081630,1,3705
CHEMBL1081631,1,3705
CHEMBL1081632,1,3705
CHEMBL1081633,1,3705
CHEMBL1081635,1,3705
CHEMBL108164,1,3705
CHEMBL1081644,3,3705
CHEMBL1081645,2,3705
CHEMBL1081646,2,3705
CHEMBL1081647,1,3705
CHEMBL1081648,1,3705
CHEMBL1081649,1,3705
CHEMBL1081650,2,3705
CHEMBL1081652,1,3705
CHEMBL1081653,1,3705
CHEMBL1081654,2,3705
CHEMBL1081655,1,3705
CHEMBL108166,1,3705
CHEMBL1081660,1,3705
CHEMBL1081663,4,3705
CHEMBL1081664,2,3705
CHEMBL1081674,1,3705
CHEMBL1081675,1,3705
CHEMBL1081676,1,3705
CHEMBL1081677,1,3705
CHEMBL1081678,1,3705
CHEMBL1081680,2,3705
CHEMBL1081685,3,3705
CHEMBL1081686,3,3705
CHEMBL1081687,4,3705
CHEMBL1081693,1,3705
CHEMBL1081694,1,3705
CHEMBL1081695,1,3705
CHEMBL1081703,3,3705
CHEMBL108171,1,3705
CHEMBL1081711,1,3705
CHEMBL1081712,1,3705
CHEMBL1081713,1,3705
CHEMBL1081718,3,3705
CHEMBL1081719,1,3705
CHEMBL1081720,1,3705
CHEMBL1081722,1,3705
CHEMBL1081723,1,3705
CHEMBL1081724,1,3705
CHEMBL1081726,1,3705
CHEMBL1081727,1,3705
CHEMBL1081729,1,3705
CHEMBL108173,2,3705
CHEMBL1081730,1,3705
CHEMBL1081732,1,3705
CHEMBL1081733,1,3705
CHEMBL1081740,1,3705
CHEMBL1081741,2,3705
CHEMBL1081746,4,3705
CHEMBL1081747,3,3705
CHEMBL1081749,1,3705
CHEMBL1081750,1,3705
CHEMBL1081763,1,3705
CHEMBL1081764,1,3705
CHEMBL1081767,1,3705
CHEMBL1081771,1,3705
CHEMBL1081773,1,3705
CHEMBL1081774,1,3705
CHEMBL108178,2,3705
